RP Type,Property Reference      ,UPRN                    ,Parish                          ,Account Holder 1                                          ,Account Holder 2                                          ,Liable From  ,Property Name 1                                ,Property Name 2                                ,Address 1                                      ,Address 2                                      ,Address 3            ,Address 4            ,Post Code     ,Rateable Value,VO Code,Property Description                                      ,Charity,Discretionary,Mandatory,Disc Char Amt,Mand Char Amt,Charity Relief From,Rural,Disc Rural   ,Mand Rural   ,Disc Rural Amt,Mand Rural Amt,Rural From,SBRR,SBRR Amount,SBRR From ,S44,S44 Amount,S44 From  ,S49,S49 Amount,S49 Percent,S49 From  ,Local Discount,Local Amount,RHL,RHL Amount,RHL From,SSB,SSB Amount,SSB From,Transitional,Transitional Amount,Transitional From,Transitional To,Empty,Empty Amount,Empty From,Exempt,Exempt Amount,Exempt From,Exempt To  ,Exempt Type,
P,1.00805E+11,010094499246,BOLNEY,,,2/1/2023,,,UNIT 40H,BOLNEY GRANGE BUSINESS PARK,BOLNEY HAYWARDS HEATH,WEST SUSSEX,RH17 5PB,5300,CW,WAREHOUSE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2593.55,2/1/2023,,0,,,0,0,,N,0,N,0,,N,0,,Y,-51.15,4/1/2025,4/1/2026,N,0,,N,0,,,,
P,10105820021Z,1.00063E+11,BURGESS HILL,,,4/1/1995,,,REAR OF 21 WEST STREET,BURGESS HILL,WEST SUSSEX,,RH15 8NN,3800,CW2,STORAGE DEPOT AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-1657,4/1/2007,,0,,,0,0,,N,0,N,0,,N,0,,Y,-239.2,4/1/2025,4/1/2026,N,0,,N,0,,,,
P,1.01044E+11,1.00062E+11,BURGESS HILL,,,12/31/2021,,,12 SAWYERS CLOSE,BURGESS HILL,WEST SUSSEX,,RH15 0QB,1600,CH1,SELF CATERING HOLIDAY UNIT AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-798.4,12/31/2021,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.02805E+11,010090016880,HASSOCKS,,,3/26/2013,,,STABLE COTTAGE,KEYMER ROAD,HASSOCKS,WEST SUSSEX,BN6 8QT,3450,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-1721.55,3/26/2013,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.04821E+11,010070640273,WORTH,,,12/1/2024,,,UNIT H8 THE OAKS,SHIPLEY BRIDGE LANE,COPTHORNE,HORLEY WEST SUSSEX,RH6 9TL,6900,CW3,GARAGE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2989.79,1/1/2025,,0,,,0,0,,N,0,N,0,,N,0,,Y,-453.31,4/1/2025,4/1/2026,N,0,,N,0,,,,
P,1.04825E+11,1.00062E+11,WORTH,,T/A WINDFALLS BOUTIQUE HOTEL,4/1/2017,,,WINDFALLS BOUTIQUE HOTEL,CRABBET PARK TURNERS HILL ROAD,TURNERS HILL,CRAWLEY WEST SUSSEX,RH10 4SS,7200,CH2,GUEST HOUSE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3592.8,4/1/2017,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.02248E+11,1.00062E+11,HAYWARDS HEATH,,,1/8/2026,,,4 PARK PARADE,SOUTH ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 4LX,10750,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.03201E+11,1.00062E+11,LINDFIELD RURAL,,T/A ALL CAR ELECTRICS,9/1/2014,UNIT 2 HANGMANS ACRE FARM,,UNIT 2 HANGMANS ACRE FARM,ARDINGLY ROAD. LINDFIELD,HAYWARDS HEATH,WEST SUSSEX,RH16 2HZ,2200,CG1,VEHICLE REPAIR WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-882.52,9/1/2014,,0,,,0,0,,N,0,N,0,,N,0,,Y,-215.28,4/1/2025,4/1/2026,N,0,,N,0,,,,
P,1.05029E+11,010070640325,ASHURST WOOD,,,2/10/2025,,,UNIT 7 IVYDENE INDUSTRIAL ESTATE,IVYDENE LANE ASHURSTWOOD,EAST GRINSTEAD,WEST SUSSEX,RH19 3TN,15750,CW,WAREHOUSE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.01058E+11,,BURGESS HILL,,,3/16/2001,80 WEST STREET,,80 WEST STREET,BURGESS HILL,WEST SUSSEX,,RH15 8NY,6000,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2994,4/1/2005,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.01029E+11,1.00062E+11,BURGESS HILL,,T/A THE CUTTING CLUB,4/1/1995,,,147 LOWER CHURCH ROAD,BURGESS HILL,WEST SUSSEX,,RH15 9AA,4300,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2145.7,4/1/2007,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,10040320005Z,010070637301,ARDINGLY,,T/A STUDIO 5 HAIRDRESSING,4/1/1995,,,5 HIGH STREET,ARDINGLY,HAYWARDS HEATH,WEST SUSSEX,RH17 6TA,4200,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2095.8,4/1/2007,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.01027E+11,010070632014,BURGESS HILL,,T/A PROGRESS LAUNDERETTE,4/1/1995,,,13 LEYLANDS ROAD,BURGESS HILL,WEST SUSSEX,,RH15 0QF,4400,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,10221600001X,010070622848,HAYWARDS HEATH,,T/A PROGRESS LAUNDERETTE,10/1/1996,1 COMMERCIAL SQUARE,,1 COMMERCIAL SQUARE,HAYWARDS HEATH,WEST SUSSEX,,RH16 1DW,8100,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.03401E+11,010070628799,NEWTIMBER,,,4/1/1995,,,NEWTIMBER FORGE,MUDDLESWOOD ROAD,NEWTIMBER,HASSOCKS WEST SUSSEX,BN6 9ED,3500,IF3,WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-1711.04,4/1/2005,,0,,,0,0,,N,0,N,0,,N,0,,Y,-35.46,4/1/2025,4/1/2026,N,0,,N,0,,,,
P,1.02801E+11,010070639907,HASSOCKS,,,4/1/1995,UNIT F3,,UNIT F3,BROADHILL CRAFT WORKSHOPS,OCKLEY LANE,BURGESS HILL WEST SUSSEX,RH15 0BS,1475,IF3,WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-736.03,4/1/2005,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.00201E+11,010070645472,ALBOURNE,,,4/1/2023,,,GROUND FLOOR RECEPTION AREA,SOFTECH HOUSE,LONDON ROAD ALBOURNE,HASSOCKS WEST SUSSEX,BN6 9BN,2300,CO,Offices and Premises,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.05029E+11,010014104152,ASHURST WOOD,,,1/1/2021,,,UNIT 8 IVYDENE INDUSTRIAL ESTATE,IVYDENE LANE,ASHURST WOOD. EAST GRINSTEAD,WEST SUSSEX,RH19 3TN,1525,CW3,STORE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-619.58,1/1/2021,,0,,,0,0,,N,0,N,0,,N,0,,Y,-141.4,4/1/2025,4/1/2026,N,0,,N,0,,,,
P,10180980081A,010094500563,EAST GRINSTEAD,,,10/1/2021,,,UNIT 28B BULRUSHES FARM,BUSINESS PARK COOMBE HILL ROAD,EAST GRINSTEAD,WEST SUSSEX,RH19 4LZ,4800,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2395.2,10/1/2021,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.00805E+11,010094498159,BOLNEY,,,1/12/2024,,,UNIT 40J,BOLNEY GRANGE BUSINESS PARK,BOLNEY HAYWARDS HEATH,WEST SUSSEX,RH17 5PB,5300,CW,WAREHOUSE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2593.55,1/24/2024,,0,,,0,0,,N,0,N,0,,N,0,,Y,-51.15,4/1/2025,4/1/2026,N,0,,N,0,,,,
C,1.03201E+11,010070640004,LINDFIELD RURAL,,,6/1/2018,,,UNIT C HANGMANS ACRE,ARDINGLY ROAD. LINDFIELD,HAYWARDS HEATH,WEST SUSSEX,RH16 2HZ,3200,CG1,VEHICLE REPAIR WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-1296.77,6/1/2018,,0,,,0,0,,N,0,N,0,,N,0,,Y,-300.03,4/1/2025,4/1/2026,N,0,,N,0,,,,
P,10105680055A,10014105035,BURGESS HILL,,,3/1/2023,,,UNIT 6 AT 55 VICTORIA ROAD,BURGESS HILL,WEST SUSSEX,,RH15 9LH,12250,IF3,WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-5603.35,3/1/2023,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,10182825003B,1.00063E+11,EAST GRINSTEAD,,T/A KINETICS FIGHT ACADEMY,4/26/2017,,,3B BIRCHES INDUSTRIAL ESTATE,IMBERHORNE LANE,EAST GRINSTEAD,WEST SUSSEX,RH19 1XZ,15500,CW,GYM AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-4894.92,N,0,,Y,-4894.92,4/1/2023,N,0,,,N,0,,N,0,,,,
P,1.00805E+11,1.00063E+11,BOLNEY,,,12/4/2006,,,UNITS 41 & 42,BOLNEY GRANGE BUSINESS PARK,BOLNEY HAYWARDS HEATH,WEST SUSSEX,RH17 5PB,32000,CW,WAREHOUSE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.00803E+11,010096790641,BOLNEY,,T/A REGILLIS CHILLIS,7/1/2025,,,UNIT 5 BOOKERS VINEYARD,FOXHOLE LANE,BOLNEY,HAYWARDS HEATH WEST SUSSEX,RH17 5NB,11500,IF3,Workshop and Premises,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,10105680046Z,1.00062E+11,BURGESS HILL,,,3/14/2003,,,46 VICTORIA ROAD,BURGESS HILL,WEST SUSSEX,,RH15 9LR,43250,IF3O,Workshop. Office and Premises,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.02406E+11,010070639805,HORSTED KEYNES,,,5/31/2024,,,UNIT 1 TOWN PLACE FARM,SLOOP LANE,SCAYNES HILL,HAYWARDS HEATH WEST SUSSEX,RH17 7NP,1675,IF3,WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-835.83,7/1/2024,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,10300840070E,010093413013,LINDFIELD,,,8/1/2023,,,UNIT 1 THE OLD CORN STORE,ALMA ROAD,LINDFIELD HAYWARDS HEATH,WEST SUSSEX,RH16 2HW,4850,CW3,STORE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-1981.19,8/1/2023,,0,,,0,0,,N,0,N,0,,N,0,,Y,-438.96,4/1/2025,4/1/2026,N,0,,N,0,,,,
P,1.03204E+11,010070640019,LINDFIELD RURAL,,,9/1/2023,UNIT 4 HAM LANE FARM,,UNIT 4 HAM LANE FARM,HAM LANE,SCAYNES HILL,HAYWARDS HEATH WEST SUSSEX,RH17 7PR,3550,IF3,WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-1771.45,10/1/2023,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.03801E+11,010070643770,PYECOMBE,,T/A WAYFIELD PARK FARM SHOP,4/1/2015,,,WAYFIELD PARK FARM,LONDON ROAD,PYECOMBE,WEST SUSSEX,BN45 7ED,14250,CS,FARM SHOP. TEA ROOMS AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-1776.35,4/1/2017,,0,,,0,0,,Y,-2133.76,Y,-2133.76,4/1/2023,N,0,,N,0,,,N,0,,N,0,,,,
P,1.01827E+11,010095671094,EAST GRINSTEAD,,T/A HARD FITNESS GYM,4/1/2017,,,58 HOLTYE AVENUE,EAST GRINSTEAD,WEST SUSSEX,,RH19 3EG,16750,LX,Gymnasium & Premises,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-3343.3,Y,-3343.3,4/1/2022,N,0,,N,0,,,N,0,,N,0,,,,
C,10100800006A,010070631705,BURGESS HILL,,KEYMER HASLAM & CO,4/1/1995,4-6 CHURCH ROAD,,4-6 CHURCH ROAD,BURGESS HILL,WEST SUSSEX,,RH15 9AE,13500,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3368.25,8/28/2020,,0,,,0,0,,Y,-1568.25,N,0,,Y,-1568.25,4/1/2023,N,0,,,N,0,,N,0,,,,
P,10262680700Z,1.00062E+11,HURSTPIERPOINT,,,12/13/2013,,,FORMER POLICE OFFICE. MANOR ROAD,HURSTPIERPOINT,HASSOCKS,WEST SUSSEX,BN6 9UL,3900,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-1946.1,12/13/2013,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.02801E+11,010093412279,HASSOCKS,,,9/1/2017,,,UNIT 8 HERITAGE CENTRE,SOUTH DOWNS GARDEN CENTRE,BRIGHTON ROAD HASSOCKS,WEST SUSSEX,BN6 9LY,8600,CX,GARDEN CENTRE CONCESSION,N,0,0,0,0,,N,0,0,0,0,,Y,-4291.4,12/1/2017,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.03204E+11,010094498048,LINDFIELD RURAL,,T/A RAMM DESIGNS,1/31/2019,,,UNIT 2 KPS BUSINESS PARK,HAM LANE SCAYNES HILL,HAYWARDS HEATH,WEST SUSSEX,RH17 7PR,8300,IF3,WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-4141.7,1/31/2019,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.00805E+11,010070638807,BOLNEY,,,11/1/2022,,,UNIT 40D,BOLNEY GRANGE BUSINESS PARK,BOLNEY HAYWARDS HEATH,WEST SUSSEX,RH17 5PB,4950,IF3,WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2197.32,11/1/2022,,0,,,0,0,,N,0,N,0,,N,0,,Y,-272.73,4/1/2025,4/1/2026,N,0,,N,0,,,,
P,1.02622E+11,010095671612,HURSTPIERPOINT,,T/A KT CONSTRUCTION,9/16/2025,,,UNIT 10 BRIDGERS BUSINESS BARNS,LANGTON LANE,HURSTPERPOINT,HASSOCKS WEST SUSSEX,BN6 9HA,7200,CW,Warehouse and Premises,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.04002E+11,010094497528,SLAUGHAM,,,4/1/2021,,,STABLES SOUTHGATE FARM,CUCKFIELD LANE,WARNINGLID HAYWARDS HEATH,WEST SUSSEX,RH17 5SN,3200,LX,STABLES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-1596.8,4/1/2021,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,10420080798A,010090944309,TURNERS HILL,,T/A MCK CONSULTANCY,6/8/2022,,,UNIT 2 FEN PLACE FARM,EAST STREET,TURNERS HILL,CRAWLEY. WEST SUSSEX,RH10 4QA,11250,CW3,STORE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.02254E+11,10070637105,HAYWARDS HEATH,,T/A LOCKS & COBBLERS,3/23/2014,,,UNIT 16 THE ORCHARDS,HAYWARDS HEATH,WEST SUSSEX,,RH16 3TH,19750,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-3942.1,Y,-3942.1,4/1/2022,N,0,,N,0,,,N,0,,N,0,,,,
P,1.01852E+11,010095670822,EAST GRINSTEAD,,,3/1/2025,,,UNIT 11 SAINT HILL FARM,SAINT HILL GREEN,EAST GRINSTEAD,WEST SUSSEX,RH19 4NG,2800,CW3,STORE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-1296.77,3/1/2025,,0,,,0,0,,N,0,N,0,,N,0,,Y,-100.43,4/1/2025,4/1/2026,N,0,,N,0,,,,
P,10080360787Y,010070638766,BOLNEY,,T/A OAKTREE PRESS,9/3/2020,,,THE GRANARY,UNIT 1 HIGHLANDS FARM,LONDON ROAD BOLNEY,HAYWARDS HEATH WEST SUSSEX,RH17 5PX,11250,CO,OFFICES AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-5613.75,9/3/2020,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,10400130739Z,1.00062E+11,SLAUGHAM,,T/A MIC DESIGNS,9/17/2025,,,THE STABLES,BRIGHTON ROAD PEASE POTTAGE,CRAWLEY,WEST SUSSEX,RH11 9AD,8400,CW3,STORE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-1906.32,9/17/2025,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.02807E+11,010090942487,HASSOCKS,,,7/4/2014,,,STABLES NEW BARN FARM,LONDON ROAD,HASSOCKS,WEST SUSSEX,BN6 9ND,5200,LX,STABLEX AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2594.8,7/4/2014,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.02619E+11,1.00062E+11,HURSTPIERPOINT,,T/A BARBER & BOAR,6/1/2019,,,101 HIGH STREET,HURSTPIERPOINT,HASSOCKS,WEST SUSSEX,BN6 9PU,5500,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2744.5,6/1/2019,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,10185000020Z,1.00062E+11,EAST GRINSTEAD,,,4/1/2011,20 RAILWAY APPROACH,,20 RAILWAY APPROACH,EAST GRINSTEAD,WEST SUSSEX,,RH19 1BP,5800,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2894.2,4/1/2011,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,10220860029X,1.00063E+11,HAYWARDS HEATH,,T/A GO GOURMET,9/1/2023,,,UNIT 1 SHEFFIELD HOUSE,29 BOLTRO ROAD,HAYWARDS HEATH,WEST SUSSEX,RH16 1BP,6300,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3143.7,9/1/2023,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,10280110831Z,010070639925,HASSOCKS,,,5/13/2016,,,UNITS D1 & D2,BROADHILL CRAFT WORKSHOPS,OCKLEY LANE HASSOCKS,WEST SUSSEX,RH15 0BS,1975,CW3,STORES,N,0,0,0,0,,N,0,0,0,0,,Y,-985.53,5/13/2016,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.01047E+11,010095667582,BURGESS HILL,,T/A THE MEIKAI DOJO,4/1/2020,,,EXERCISE STUDIO ANNEXE,145 STATION ROAD,BURGESS HILL,WEST SUSSEX,RH15 9EG,2275,LC3,HALL AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-1044.63,4/1/2020,,0,,,0,0,,N,0,N,0,,N,0,,Y,-90.6,4/1/2025,4/1/2026,N,0,,N,0,,,,
P,1.04825E+11,010093413418,WORTH,,,12/1/2016,,,UNIT 6A BARNS COURT,TURNERS HILL ROAD,CRAWLEY DOWN CRAWLEY,WEST SUSSEX,RH10 4HQ,5100,CW,WAREHOUSE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2544.9,12/1/2016,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,10261860095A,1.00062E+11,HURSTPIERPOINT,,,2/23/2024,,,95A HIGH STREET,HURSTPIERPOINT,HASSOCKS,WEST SUSSEX,BN6 9RE,3600,CH1,Self Catering Holiday Unit and Premises,N,0,0,0,0,,N,0,0,0,0,,Y,-1796.4,2/23/2024,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.044E+11,010070640155,TWINEHAM,,,4/1/2022,,,UNIT 6 HILLMANS FARM,BOLNEY CHAPEL ROAD,TWINEHAM. HAYWARDS HEATH,WEST SUSSEX,RH17 5NN,6400,IF3,WORKSHOP,N,0,0,0,0,,N,0,0,0,0,,Y,-3193.6,4/1/2022,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
C,1.04003E+11,,SLAUGHAM,,T/A JO.CO CAFE,9/1/2023,THE OLD GARAGE,,THE OLD GARAGE,HIGH STREET,HANDCROSS,HAYWARDS HEATH WEST SUSSEX,RH17 6BJ,6300,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3143.7,9/1/2023,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,10225100044Z,010070639692,HAYWARDS HEATH,,T/A CARRERA SPORT,4/1/1995,R/O 44 SUSSEX ROAD,,R/O 44 SUSSEX ROAD,HAYWARDS HEATH,WEST SUSSEX,,RH16 4EA,15750,CW3,STORE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,Y,-6059.25,N,0,,Y,-6059.25,4/1/2023,N,0,,,N,0,,N,0,,,,
P,1.01603E+11,010090944799,CUCKFIELD RURAL,,,1/9/2023,,,UNIT 6B PAYNES PLACE FARM,CUCKFIELD ROAD,BURGESS HILL,WEST SUSSEX,RH15 8RG,11000,CW,WAREHOUSE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-4826.9,1/9/2023,,0,,,0,0,,N,0,N,0,,N,0,,Y,-662.1,4/1/2025,4/1/2026,N,0,,N,0,,,,
P,10281315735A,010095667809,HASSOCKS,,,12/1/2020,,,UNIT 1B LOWER YARD,STATION GOODS YARD,KEYMER ROAD HASSOCKS,WEST SUSSEX,BN6 8JA,7400,IF3,WORKSHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-3494.1,12/1/2020,,0,,,0,0,,N,0,N,0,,N,0,,Y,-198.5,4/1/2025,4/1/2026,N,0,,N,0,,,,
P,1.03201E+11,010070640011,LINDFIELD RURAL,,,4/1/2019,,,UNIT 7 HANGMANS ACRE FARM,ARDINGLY ROAD. LINDFIELD,HAYWARDS HEATH,WEST SUSSEX,RH16 2HZ,8700,CG1,VEHICLE REPAIR WORKSHOP,N,0,0,0,0,,N,0,0,0,0,,Y,-4341.3,4/1/2019,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.01609E+11,010096790625,CUCKFIELD RURAL,,T/A MRL GRAB AND TIP,10/1/2018,,,THE OLD SILAGE PITS 3,HOLMSTED FARM,STAPLEFIELD ROAD CUCKFIELD,HAYWARDS HEATH WEST SUSSEX,RH17 5JF,4800,CW1,LAND USED FOR STORAGE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-2017.21,10/1/2018,,0,,,0,0,,N,0,N,0,,N,0,,Y,-377.99,4/1/2025,4/1/2026,N,0,,N,0,,,,
P,1.0185E+11,1.00062E+11,EAST GRINSTEAD,,,10/20/2015,14 RAILWAY APPROACH,,14 RAILWAY APPROACH,EAST GRINSTEAD,WEST SUSSEX,,RH19 1BP,10250,CX,PHOTOGRAPHIC STUDIO AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-5114.75,10/20/2015,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.02229E+11,010094499347,HAYWARDS HEATH,,,7/11/2020,,,UNIT 6 LITTLE BURCHETTS FARM,ISAACS LANE,HAYWARDS HEATH,WEST SUSSEX,RH16 4RZ,4950,CW3,STORE AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-1909.15,7/11/2020,,0,,,0,0,,N,0,N,0,,N,0,,Y,-560.9,4/1/2025,4/1/2026,N,0,,N,0,,,,
P,1.00802E+11,010096790838,BOLNEY,,,12/15/2024,,,HOLIDAY LET ROBINS NEST,COLWOOD LANE,WARNINGLID,HAYWARDS HEATH WEST SUSSEX,RH17 5UE,1600,CH1,Self Catering Holiday Unit and Premises,N,0,0,0,0,,N,0,0,0,0,,Y,-798.4,12/15/2024,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,10102820095L,1.00062E+11,BURGESS HILL,,,5/28/1999,95 LONDON ROAD,,95 LONDON ROAD,BURGESS HILL,WEST SUSSEX,,RH15 8NE,11500,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-5738.5,4/1/2005,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.01826E+11,1.00062E+11,EAST GRINSTEAD,,T/A MONSOON RESTAURANT,3/6/2020,51 HIGH STREET,,51 HIGH STREET,EAST GRINSTEAD,WEST SUSSEX,,RH19 3DD,14250,CR,RESTAURANT AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-1776.35,4/1/2024,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,1.04208E+11,010090016860,TURNERS HILL,,,3/2/2021,,,CONTAINER 31 QUARRY COMPOUND,ROWFANT BUSINESS CENTRE,WALLAGE LANE ROWFANT,CRAWLEY. WEST SUSSEX,RH10 4NQ,1275,IX,STORAGE CONTAINER AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,N,0,,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
P,10261860080Z,1.00062E+11,HURSTPIERPOINT,,T/A HURSTPIERPOINT POST OFFICE,4/9/2018,,,80 HIGH STREET,HURSTPIERPOINT,HASSOCKS,WEST SUSSEX,BN6 9PX,8400,CS,SHOP AND PREMISES,N,0,0,0,0,,N,0,0,0,0,,Y,-4191.6,4/9/2018,,0,,,0,0,,N,0,N,0,,N,0,,N,0,,,N,0,,N,0,,,,
